CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ProductDiversity,Country,AvgItemsPerOrder,SpendingVariability,CustomerLifetimeDays
15435,22,1,149.29,3,1,1,1.8000000000000003,Needs Attention,29,United Kingdom,1.8620689655172413,2.8488084969363507,0
15436,12,3,1122.53,4,3,3,3.4,Loyal,243,United Kingdom,1.8632218844984803,3.3230911240814285,221
15437,262,1,200.16,1,1,1,1.0,At Risk,44,United Kingdom,1.7555555555555555,3.9964555887345066,0
15438,131,1,156.57999999999998,2,1,1,1.4000000000000001,At Risk,25,United Kingdom,2.36,3.9685458293939355,0
15440,55,3,383.68,2,3,2,2.3,Needs Attention,50,United Kingdom,3.1774193548387095,7.131408752730367,154
15442,249,1,594.0,1,1,2,1.2999999999999998,At Risk,2,United Kingdom,60.0,0.0,0
15443,2,7,3236.91,4,4,4,4.0,Champions,237,United Kingdom,4.353403141361256,7.235443344046451,318
15444,9,2,1418.26,4,2,3,3.1,Loyal,191,United Kingdom,3.4885844748858448,4.364715709412888,31
15445,264,1,113.5,1,1,1,1.0,At Risk,5,United Kingdom,11.6,4.981465647778774,0
15447,331,1,155.17,1,1,1,1.0,At Risk,9,United Kingdom,9.444444444444445,5.395248938752605,0
15448,313,1,494.64,1,1,2,1.2999999999999998,At Risk,28,United Kingdom,8.285714285714286,5.893646565690026,0
15449,26,3,974.52,3,3,3,3.0,Loyal,47,United Kingdom,13.533333333333333,5.580071623378495,235
15450,30,1,429.84,3,1,2,2.1,Needs Attention,30,United Kingdom,12.533333333333333,6.297293562070658,0
15452,30,3,538.73,3,3,2,2.7,Loyal,47,United Kingdom,4.879310344827586,7.486802142559871,234
15453,2,7,1388.37,4,4,3,3.6999999999999997,Champions,169,United Kingdom,2.9545454545454546,4.695705937059053,185
15454,362,1,179.1,1,1,1,1.0,At Risk,23,United Kingdom,3.44,5.099867645341396,0
15456,283,3,447.22,1,3,2,1.9,Needs Attention,48,United Kingdom,11.0,5.113178044769625,75
15457,262,1,237.07,1,1,1,1.0,At Risk,56,United Kingdom,2.2758620689655173,3.121386084567115,0
15458,25,1,161.64,3,1,1,1.8000000000000003,Needs Attention,7,United Kingdom,22.285714285714285,8.948615216094291,0
15460,354,1,216.76,1,1,1,1.0,At Risk,53,United Kingdom,1.8793103448275863,3.0058631554238975,0
15462,94,3,234.6,2,3,1,2.0,Needs Attention,9,United Kingdom,15.636363636363637,11.856229662847369,92
15463,29,1,126.14,3,1,1,1.8000000000000003,Needs Attention,7,United Kingdom,15.142857142857142,9.14761171016785,0
15464,338,1,1048.85,1,1,3,1.5999999999999999,Needs Attention,155,United Kingdom,2.229299363057325,7.625892149744591,0
15465,20,18,7354.62,3,4,4,3.6000000000000005,Champions,43,United Kingdom,12.958762886597938,106.14571896955016,349
15466,85,1,334.53,2,1,2,1.7000000000000002,Needs Attention,56,United Kingdom,4.315789473684211,4.238582008597808,0
15467,9,3,524.88,4,3,2,3.1,Loyal,41,United Kingdom,5.961538461538462,8.778847160422794,142
15468,51,2,467.51,2,2,2,2.0,Needs Attention,24,United Kingdom,6.458333333333333,3.528407054263966,0
15469,50,2,538.55,3,2,2,2.4000000000000004,Needs Attention,24,United Kingdom,6.375,14.79914670841199,69
15471,2,1,469.48,4,1,2,2.5,Needs Attention,67,United Kingdom,3.4545454545454546,10.026159187102145,0
15472,113,1,371.56,2,1,2,1.7000000000000002,Needs Attention,76,United Kingdom,3.3026315789473686,3.1386606820733234,0
15473,14,7,1771.2,4,4,4,4.0,Champions,4,United Kingdom,61.09090909090909,66.59041700097421,46
15475,77,1,454.10999999999996,2,1,2,1.7000000000000002,Needs Attention,29,United Kingdom,11.0,8.019238628282606,0
15478,40,2,1441.42,3,2,3,2.7,Loyal,34,United Kingdom,12.717391304347826,27.09990141344351,16
15480,116,1,905.5,2,1,3,2.0,Needs Attention,45,Malta,6.733333333333333,16.225587240933105,0
15482,16,12,11054.96,4,4,4,4.0,Champions,46,United Kingdom,51.224489795918366,99.10704944394487,343
15483,161,4,233.81,1,3,1,1.5999999999999999,Needs Attention,74,United Kingdom,3.352272727272727,2.687097035474608,105
15484,1,4,3594.31,4,3,4,3.7,Champions,135,United Kingdom,16.76595744680851,19.873455459784772,77
15485,30,3,2575.0,3,3,4,3.3,Loyal,59,United Kingdom,15.186046511627907,30.76911337160072,343
15488,93,1,91.32000000000001,2,1,1,1.4000000000000001,At Risk,2,United Kingdom,36.5,43.3597878223591,0
15489,23,3,1134.28,3,3,3,3.0,Loyal,47,United Kingdom,12.16,14.344509176343541,188
15491,95,6,3100.09,2,4,4,3.2,Loyal,108,United Kingdom,10.688311688311689,13.678223680727404,140
15492,28,2,659.4599999999999,3,2,2,2.4000000000000004,Needs Attention,32,United Kingdom,13.8,10.069666004658652,46
15493,33,5,2001.8,3,4,4,3.6000000000000005,Champions,177,United Kingdom,1.8855218855218856,5.431776126401189,238
15494,21,2,1299.23,3,2,3,2.7,Loyal,120,United Kingdom,9.184,10.273035074972388,99
15497,18,2,1262.2,3,2,3,2.7,Loyal,13,United Kingdom,41.6,54.876352787317195,302
15498,3,27,13316.4,4,4,4,4.0,Champions,360,United Kingdom,11.923828125,25.58108041350695,364
15500,8,4,1131.56,4,3,3,3.4,Loyal,64,United Kingdom,8.411764705882353,6.8137205481672245,73
15502,16,12,10384.93,4,4,4,4.0,Champions,164,United Kingdom,19.887323943661972,222.06877340376212,353
15503,363,1,147.09,1,1,1,1.0,At Risk,66,United Kingdom,1.0571428571428572,1.7845633748688767,0
15504,81,1,52.83,2,1,1,1.4000000000000001,At Risk,13,United Kingdom,2.5384615384615383,2.6733703399190647,0
15505,53,5,3610.96,2,4,4,3.2,Loyal,90,United Kingdom,24.63917525773196,38.00889594844781,102
15506,23,3,979.26,3,3,3,3.0,Loyal,121,United Kingdom,5.170731707317073,8.109954801731572,116
15507,172,1,492.36,1,1,2,1.2999999999999998,At Risk,41,United Kingdom,3.5217391304347827,8.385643079399006,0
15508,189,6,1000.27,1,4,3,2.5,Needs Attention,78,United Kingdom,4.782608695652174,9.304486407518274,46
15510,331,1,250.0,1,1,1,1.0,At Risk,1,United Kingdom,2.0,0.0,0
15511,12,5,909.23,4,4,3,3.6999999999999997,Champions,117,United Kingdom,1.69375,5.290645324725901,73
15512,156,2,121.0,1,2,1,1.3,At Risk,7,United Kingdom,9.714285714285714,4.802231624091925,203
15513,33,19,14758.220000000001,3,4,4,3.6000000000000005,Champions,183,United Kingdom,18.535714285714285,47.74178210848649,340
15514,12,11,4139.46,4,4,4,4.0,Champions,96,United Kingdom,12.134831460674157,65.81276214492073,352
15516,45,3,62.43,3,3,1,2.4,Needs Attention,15,United Kingdom,1.8,2.6623786357315895,1
15517,233,1,267.03,1,1,1,1.0,At Risk,27,United Kingdom,10.851851851851851,8.246409008681388,0
15518,64,8,1942.45,2,4,4,3.2,Loyal,135,United Kingdom,5.9485981308411215,7.513029746607592,268
15520,2,1,343.5,4,1,2,2.5,Needs Attention,18,United Kingdom,17.444444444444443,7.451560436658653,0
15521,40,8,3000.2,3,4,4,3.6000000000000005,Champions,116,United Kingdom,9.924324324324324,26.02068088963175,214
15522,33,2,398.84,3,2,2,2.4000000000000004,Needs Attention,47,United Kingdom,10.052631578947368,7.926663807858071,54
15523,84,1,412.01000000000005,2,1,2,1.7000000000000002,Needs Attention,10,United Kingdom,13.2,71.38226615281356,0
15524,25,1,440.0,3,1,2,2.1,Needs Attention,1,United Kingdom,4.0,0.0,0
15525,2,3,825.92,4,3,3,3.4,Loyal,133,United Kingdom,2.337078651685393,4.599291519992586,371
15526,33,2,148.44,3,2,1,2.1,Needs Attention,4,United Kingdom,6.0,55.359736271048114,0
15527,19,8,2429.78,3,4,4,3.6000000000000005,Champions,127,United Kingdom,6.085889570552148,18.434485705753453,335
15528,254,1,229.33,1,1,1,1.0,At Risk,26,United Kingdom,4.730769230769231,13.313802606549109,0
15529,23,11,3995.23,3,4,4,3.6000000000000005,Champions,415,United Kingdom,5.2023809523809526,6.2925741898560945,343
15530,22,4,1502.35,3,3,3,3.0,Loyal,90,United Kingdom,8.796296296296296,10.191994592894236,225
15531,8,2,2007.44,4,2,4,3.4000000000000004,Loyal,196,United Kingdom,4.8464912280701755,7.577956280732212,22
15532,25,4,1580.93,3,3,3,3.0,Loyal,205,United Kingdom,2.03515625,5.725598978507297,332
15533,19,3,807.57,3,3,3,3.0,Loyal,73,United Kingdom,3.4819277108433737,10.165473244403907,69
15535,173,4,536.4,1,3,2,1.9,Needs Attention,55,United Kingdom,1.9066666666666667,6.802094868097225,154
15537,163,1,110.92,1,1,1,1.0,At Risk,24,United Kingdom,1.2083333333333333,4.641271065284731,0
15539,7,1,538.46,4,1,2,2.5,Needs Attention,41,United Kingdom,10.0,12.70349429075016,0
15540,11,1,213.3,4,1,1,2.2,Needs Attention,15,United Kingdom,13.333333333333334,7.737182026699754,0
15541,114,1,85.13000000000001,2,1,1,1.4000000000000001,At Risk,29,United Kingdom,1.6896551724137931,2.687686985132246,0
15543,288,1,127.86,1,1,1,1.0,At Risk,26,United Kingdom,3.0714285714285716,3.5007260773706745,0
15544,9,9,3546.71,4,4,4,4.0,Champions,122,United Kingdom,12.003861003861005,5.964688968607926,363
15545,54,2,292.71999999999997,2,2,1,1.7,Needs Attention,78,United Kingdom,2.0123456790123457,3.3894124003657455,316
15547,7,14,4954.84,4,4,4,4.0,Champions,441,United Kingdom,5.743589743589744,9.71583332569531,354
15549,77,3,1693.26,2,3,4,2.9,Loyal,104,United Kingdom,6.069565217391304,15.09943688969774,239
15550,4,4,575.63,4,3,2,3.1,Loyal,43,United Kingdom,4.836065573770492,7.762191246730505,297
15551,37,1,436.06,3,1,2,2.1,Needs Attention,29,United Kingdom,7.517241379310345,9.817926125155697,0
15552,217,1,90.12,1,1,1,1.0,At Risk,17,United Kingdom,3.5294117647058822,4.715048889397836,0
15553,60,1,437.23,2,1,2,1.7000000000000002,Needs Attention,51,United Kingdom,8.053571428571429,5.915102393971623,0
15554,278,1,217.2,1,1,1,1.0,At Risk,14,United Kingdom,5.285714285714286,2.639597038843718,0
15555,12,16,4805.17,4,4,4,4.0,Champions,401,United Kingdom,4.9377085650723025,6.341567509667998,357
15556,24,1,279.77,3,1,1,1.8000000000000003,Needs Attention,31,United Kingdom,7.612903225806452,9.530499766877476,0
15557,29,1,473.65000000000003,3,1,2,2.1,Needs Attention,16,United Kingdom,10.95,20.78780636385313,0
15561,12,4,800.59,4,3,3,3.4,Loyal,27,United Kingdom,9.88888888888889,28.13471339325847,203
15562,352,1,134.55,1,1,1,1.0,At Risk,1,United Kingdom,39.0,0.0,0
15563,22,4,1400.44,3,3,3,3.0,Loyal,88,United Kingdom,13.283185840707965,10.362930108468177,336
15565,50,2,173.16,3,2,1,2.1,Needs Attention,8,United Kingdom,7.5,5.495886773630932,20
15567,19,1,186.01,3,1,1,1.8000000000000003,Needs Attention,7,United Kingdom,31.857142857142858,33.01894239891486,0
15568,3,3,758.29,4,3,3,3.4,Loyal,27,United Kingdom,8.69811320754717,15.10562429017537,70
15569,104,5,1375.71,2,4,3,2.9,Loyal,27,United Kingdom,21.483870967741936,69.79035099064805,228
15570,7,12,4165.52,4,4,4,4.0,Champions,231,United Kingdom,6.3993808049535605,7.947564940009288,362
15571,12,4,650.4300000000001,4,3,2,3.1,Loyal,47,United Kingdom,4.631578947368421,18.318958337920474,66
15572,5,7,2552.86,4,4,4,4.0,Champions,166,United Kingdom,5.716279069767442,17.047390658497296,273
15573,32,2,607.45,3,2,2,2.4000000000000004,Needs Attention,88,United Kingdom,3.4903846153846154,6.7465998787130035,53
15574,178,4,702.25,1,3,3,2.1999999999999997,Needs Attention,131,United Kingdom,2.0773809523809526,5.645170846719457,194
15576,38,1,940.6700000000001,3,1,3,2.4000000000000004,Needs Attention,43,United Kingdom,8.977777777777778,36.096672554335946,0
15577,151,3,258.88,1,3,1,1.5999999999999999,Needs Attention,39,United Kingdom,2.282051282051282,6.96719689140595,154
15578,162,1,127.1,1,1,1,1.0,At Risk,13,United Kingdom,4.0,14.370711177377054,0
15579,69,2,348.6,2,2,2,2.0,Needs Attention,45,United Kingdom,2.3529411764705883,4.763532870860105,245
15581,121,13,3679.9700000000003,2,4,4,3.2,Loyal,134,United Kingdom,1.919463087248322,205.91148142071265,245
15582,25,3,682.9100000000001,3,3,3,3.0,Loyal,39,United Kingdom,10.295454545454545,5.710767633705067,195
15584,24,4,725.11,3,3,3,3.0,Loyal,89,United Kingdom,2.5528455284552845,5.647876338100998,138
15585,177,1,455.3,1,1,2,1.2999999999999998,At Risk,31,United Kingdom,10.32258064516129,6.634818858893027,0
15587,50,4,913.6800000000001,3,3,3,3.0,Loyal,3,United Kingdom,34.666666666666664,66.47217462968997,301
15589,256,3,478.53000000000003,1,3,2,1.9,Needs Attention,28,United Kingdom,8.379310344827585,4.003868080483088,54
15592,47,1,388.58,3,1,2,2.1,Needs Attention,24,United Kingdom,14.75,10.913099793434002,0
15593,71,1,199.8,2,1,1,1.4000000000000001,At Risk,5,United Kingdom,12.0,34.60705130461132,0
15594,16,5,1771.78,4,4,4,4.0,Champions,85,United Kingdom,9.54368932038835,5.667186151595189,218
15596,101,5,1406.59,2,4,3,2.9,Loyal,51,United Kingdom,7.285714285714286,7.272557720383452,264
15597,35,1,324.57,3,1,2,2.1,Needs Attention,22,United Kingdom,12.681818181818182,6.032795598002035,0
15598,53,1,240.68,2,1,1,1.4000000000000001,At Risk,14,United Kingdom,11.428571428571429,5.14596011396372,0
15599,27,2,761.74,3,2,3,2.7,Loyal,50,United Kingdom,13.807692307692308,6.695633535854207,177
15601,11,14,6776.56,4,4,4,4.0,Champions,230,United Kingdom,12.153658536585366,9.865907619918618,361
15602,8,9,1297.8700000000001,4,4,3,3.6999999999999997,Champions,30,United Kingdom,24.717391304347824,21.41898376119462,359
15603,79,1,48.480000000000004,2,1,1,1.4000000000000001,At Risk,2,United Kingdom,48.0,14.594683963690345,0
15604,52,1,216.39,2,1,1,1.4000000000000001,At Risk,17,United Kingdom,9.352941176470589,5.787905366314464,0
15605,36,5,1198.23,3,4,3,3.3000000000000003,Loyal,61,United Kingdom,6.582089552238806,5.997743024924862,337
15606,61,9,2920.16,2,4,4,3.2,Loyal,48,United Kingdom,11.584415584415584,21.88962481649633,263
15607,337,1,104.76,1,1,1,1.0,At Risk,13,United Kingdom,15.538461538461538,5.1416629057044805,0
15608,28,4,1093.68,3,3,3,3.0,Loyal,59,United Kingdom,11.9,12.666959395963307,92
15609,184,1,298.48,1,1,1,1.0,At Risk,16,United Kingdom,9.25,6.130057095982059,0
15610,52,1,112.46000000000001,2,1,1,1.4000000000000001,At Risk,6,United Kingdom,11.0,4.2631146673138725,0
15611,10,13,1591.45,4,4,3,3.6999999999999997,Champions,23,United Kingdom,11.720930232558139,41.09893851910976,325
15612,36,2,195.15,3,2,1,2.1,Needs Attention,4,United Kingdom,8.666666666666666,28.682865093989477,25
15615,10,23,10399.74,4,4,4,4.0,Champions,184,United Kingdom,13.02127659574468,20.666841197390283,348
15618,33,4,776.851,3,3,3,3.0,Loyal,39,United Kingdom,10.088888888888889,5.4819419964575715,103
15619,11,1,336.40000000000003,4,1,2,2.5,Needs Attention,3,United Kingdom,45.333333333333336,28.729311396783128,0
15620,57,3,1553.18,2,3,3,2.5999999999999996,Loyal,92,United Kingdom,9.15,5.059417737090292,301
15621,4,4,1293.03,4,3,3,3.4,Loyal,11,United Kingdom,31.3125,77.17350840530275,17
15622,43,9,3709.56,3,4,4,3.6000000000000005,Champions,169,United Kingdom,9.04864864864865,7.820631570091488,239
15623,141,1,301.03,2,1,1,1.4000000000000001,At Risk,19,United Kingdom,6.578947368421052,3.4972579902392673,0
15624,117,4,588.13,2,3,2,2.3,Needs Attention,26,United Kingdom,10.5,6.267041145844478,139
15625,104,4,1534.26,2,3,3,2.5999999999999996,Loyal,44,United Kingdom,18.5625,13.447915926192302,131
15626,75,2,675.8,2,2,3,2.3,Needs Attention,49,United Kingdom,15.63265306122449,5.637759481637108,254
15628,5,9,2870.2400000000002,4,4,4,4.0,Champions,85,United Kingdom,12.219354838709677,8.18738456402056,362
15630,45,2,1186.35,3,2,3,2.7,Loyal,57,United Kingdom,13.333333333333334,10.811884644976155,159
15632,16,8,3285.31,4,4,4,4.0,Champions,107,United Kingdom,12.62874251497006,14.115339631547341,259
15634,17,1,243.55,4,1,1,2.2,Needs Attention,15,United Kingdom,6.6,4.603976024926199,0
15636,90,2,724.76,2,2,3,2.3,Needs Attention,20,United Kingdom,11.36,17.700258114878814,192
15637,53,1,223.36,2,1,1,1.4000000000000001,At Risk,15,United Kingdom,8.533333333333333,7.2069831876220345,0
15639,134,1,425.32,2,1,2,1.7000000000000002,Needs Attention,25,United Kingdom,12.92,11.22038268806669,0
15640,4,15,12515.66,4,4,4,4.0,Champions,240,United Kingdom,13.650826446280991,29.82667941937638,367
15641,105,4,1887.2,2,3,4,2.9,Loyal,102,United Kingdom,13.126050420168067,8.152918181569952,253
15643,192,3,664.0,1,3,2,1.9,Needs Attention,31,United Kingdom,7.454545454545454,13.03848887850308,90
15644,166,4,813.0,1,3,3,2.1999999999999997,Needs Attention,166,United Kingdom,2.3403361344537816,3.0283494047102337,94
15645,19,1,612.01,3,1,2,2.1,Needs Attention,50,United Kingdom,4.923076923076923,13.535805301156987,0
15646,158,3,447.64000000000004,1,3,2,1.9,Needs Attention,35,United Kingdom,11.257142857142858,5.640284455547947,214
15648,204,2,657.35,1,2,2,1.6,Needs Attention,23,United Kingdom,8.84,11.974863603955303,62
15649,336,2,816.0,1,2,3,1.9,Needs Attention,1,United Kingdom,96.0,144.2497833620557,31
15651,37,3,646.3,3,3,2,2.7,Loyal,27,United Kingdom,14.96875,17.92020889090159,223
15652,91,1,337.74,2,1,2,1.7000000000000002,Needs Attention,21,United Kingdom,9.904761904761905,10.876822671560449,0
15653,93,2,877.4399999999999,2,2,3,2.3,Needs Attention,4,United Kingdom,200.0,207.98240848687178,23
15654,9,2,922.53,4,2,3,3.1,Loyal,15,United Kingdom,22.61904761904762,28.850752676490096,16
15655,243,1,560.67,1,1,2,1.2999999999999998,At Risk,34,United Kingdom,9.529411764705882,4.473092947495507,0
15656,45,4,748.5,3,3,3,3.0,Loyal,46,United Kingdom,7.297872340425532,5.025112505126297,238
15657,23,1,30.0,3,1,1,1.8000000000000003,Needs Attention,1,United Kingdom,24.0,0.0,0
15658,190,5,1024.1000000000001,1,4,3,2.5,Needs Attention,40,United Kingdom,5.041666666666667,12.006819685979764,182
15659,44,1,306.45,3,1,1,1.8000000000000003,Needs Attention,11,United Kingdom,10.090909090909092,10.705438295133415,0
15660,25,9,1600.86,3,4,3,3.3000000000000003,Loyal,55,United Kingdom,11.666666666666666,8.476008680155266,340
15661,317,2,309.8,1,2,2,1.6,Needs Attention,4,United Kingdom,47.2,78.52940850407572,21
15663,106,1,138.14,2,1,1,1.4000000000000001,At Risk,9,United Kingdom,11.777777777777779,3.2081164428853115,0
15664,51,1,386.43,2,1,2,1.7000000000000002,Needs Attention,17,United Kingdom,9.235294117647058,10.261160925032401,0
15665,168,2,2242.01,1,2,4,2.2,Needs Attention,92,United Kingdom,14.362068965517242,11.089209824655333,74
15667,40,1,301.32,3,1,1,1.8000000000000003,Needs Attention,13,United Kingdom,18.46153846153846,14.085894745071426,0
15668,218,1,76.32000000000001,1,1,1,1.0,At Risk,1,United Kingdom,72.0,0.0,0
15669,40,4,684.34,3,3,3,3.0,Loyal,31,United Kingdom,10.363636363636363,18.144984677298407,223
15670,297,1,173.05,1,1,1,1.0,At Risk,12,United Kingdom,7.583333333333333,3.5534527596622865,0
15671,19,7,2657.13,3,4,4,3.6000000000000005,Champions,52,United Kingdom,21.78205128205128,49.59911796239277,252
15673,88,4,2881.02,2,3,4,2.9,Loyal,107,United Kingdom,9.76774193548387,15.881337186310978,238
15674,73,5,2446.6,2,4,4,3.2,Loyal,88,United Kingdom,11.18421052631579,30.66048931593195,181
15675,81,3,323.69,2,3,2,2.3,Needs Attention,20,United Kingdom,25.095238095238095,6.491732030968681,198
15676,19,3,3435.76,3,3,4,3.3,Loyal,191,United Kingdom,11.148514851485148,8.332475239008469,265
15677,49,1,657.23,3,1,2,2.1,Needs Attention,33,United Kingdom,9.666666666666666,8.322299839660436,0
15678,53,1,352.7,2,1,2,1.7000000000000002,Needs Attention,12,United Kingdom,15.333333333333334,15.073423833376614,0
15679,24,4,781.28,3,3,3,3.0,Loyal,98,United Kingdom,10.636363636363637,6.024619282404071,158
15680,9,3,1333.68,4,3,3,3.4,Loyal,61,United Kingdom,12.205128205128204,8.864148434707504,356
15681,25,5,1426.16,3,4,3,3.3000000000000003,Loyal,32,United Kingdom,15.39622641509434,16.11513168968554,255
15683,117,1,193.75,2,1,1,1.4000000000000001,At Risk,10,United Kingdom,13.1,8.136517477807484,0
15687,9,9,2993.1,4,4,4,4.0,Champions,119,United Kingdom,7.891566265060241,5.590371220531923,321
15689,120,2,254.1,2,2,1,1.7,Needs Attention,8,United Kingdom,9.333333333333334,21.963833909406617,241
15690,4,2,239.76,4,2,1,2.5,Needs Attention,19,United Kingdom,21.473684210526315,9.271398009611687,96
15691,252,1,136.8,1,1,1,1.0,At Risk,2,United Kingdom,36.0,33.092597359530416,0
15692,28,1,191.04,3,1,1,1.8000000000000003,Needs Attention,12,United Kingdom,11.5,5.571538060862222,0
15694,1,14,6479.4,4,4,4,4.0,Champions,42,United Kingdom,21.5,82.44423295447989,372
15695,267,2,409.98,1,2,2,1.6,Needs Attention,22,United Kingdom,9.636363636363637,5.969843841997503,0
15696,33,8,2736.46,3,4,4,3.6000000000000005,Champions,140,United Kingdom,6.011695906432749,7.388761244012302,293
15699,18,1,309.65,3,1,2,2.1,Needs Attention,18,United Kingdom,6.277777777777778,4.5432377746629315,0
15700,172,2,696.68,1,2,3,1.9,Needs Attention,85,United Kingdom,4.151162790697675,6.137680080579782,1
15701,2,4,1542.14,4,3,3,3.4,Loyal,193,United Kingdom,3.8945147679324896,5.340483319188327,108
15703,265,1,211.5,1,1,1,1.0,At Risk,5,United Kingdom,13.2,37.03390338595164,0
15704,140,4,2293.62,2,3,4,2.9,Loyal,79,United Kingdom,8.786324786324787,18.212743949637744,75
15705,201,1,143.1,1,1,1,1.0,At Risk,6,United Kingdom,10.333333333333334,17.768258215143092,0
15706,64,4,1060.56,2,3,3,2.5999999999999996,Loyal,50,United Kingdom,5.836363636363636,13.23857196516179,52
15707,35,4,945.58,3,3,3,3.0,Loyal,126,United Kingdom,2.8271028037383177,4.24142215245095,51
15708,41,7,3364.2400000000002,3,4,4,3.6000000000000005,Champions,124,United Kingdom,4.399305555555555,9.638284586563291,328
15709,284,1,133.25,1,1,1,1.0,At Risk,6,United Kingdom,20.166666666666668,8.540858075548773,0
15712,9,5,1072.3600000000001,4,4,3,3.6999999999999997,Champions,41,United Kingdom,9.169811320754716,16.79674885821943,278
15713,143,2,356.7,1,2,2,1.6,Needs Attention,18,United Kingdom,7.894736842105263,10.197260095255608,222
15714,12,2,330.88,4,2,2,2.8000000000000003,Loyal,34,United Kingdom,5.3428571428571425,9.431889925302627,66
15716,146,4,1118.81,1,3,3,2.1999999999999997,Needs Attention,101,United Kingdom,6.305084745762712,12.315669421161097,223
15717,234,1,150.3,1,1,1,1.0,At Risk,7,United Kingdom,10.0,9.45810310187589,0
15719,33,13,5045.61,3,4,4,3.6000000000000005,Champions,299,United Kingdom,2.9082177161152614,4.8188987603330435,304
15720,24,1,598.73,3,1,2,2.1,Needs Attention,128,United Kingdom,2.1953125,6.402682969384543,0
15721,12,1,507.08,4,1,2,2.5,Needs Attention,80,United Kingdom,4.4945054945054945,8.452410843057091,0
15722,36,5,2222.56,3,4,4,3.6000000000000005,Champions,45,United Kingdom,14.869565217391305,35.55191490436815,254
15723,365,1,203.1,1,1,1,1.0,At Risk,37,United Kingdom,2.1219512195121952,5.915280955329831,0
15724,201,2,218.25,1,2,1,1.3,At Risk,11,United Kingdom,6.636363636363637,8.55922946829381,83
15725,15,1,415.25,4,1,2,2.5,Needs Attention,32,United Kingdom,6.90625,6.2692457792886875,0
15727,17,7,5178.96,4,4,4,4.0,Champions,213,United Kingdom,10.149006622516556,22.105158822519954,342
15729,213,1,85.0,1,1,1,1.0,At Risk,5,United Kingdom,5.6,3.4641016151377544,0
15730,66,3,1120.88,2,3,3,2.5999999999999996,Loyal,68,United Kingdom,9.842857142857143,4.87497742416602,140
15732,212,2,294.12,1,2,1,1.3,At Risk,13,United Kingdom,15.357142857142858,9.274884910870329,159
15733,283,1,162.3,1,1,1,1.0,At Risk,10,United Kingdom,6.2,2.134400774612552,0
15734,115,2,1339.45,2,2,3,2.3,Needs Attention,25,United Kingdom,13.307692307692308,61.25544609633938,85
15737,15,8,1205.1200000000001,4,4,3,3.6999999999999997,Champions,60,United Kingdom,8.319444444444445,5.147713076867507,228
15738,19,16,4812.42,3,4,4,3.6000000000000005,Champions,46,United Kingdom,17.23699421965318,20.25481548843369,353
15739,66,1,449.12,2,1,2,1.7000000000000002,Needs Attention,8,United Kingdom,59.0,33.58585416510946,0
15740,49,1,154.88,3,1,1,1.8000000000000003,Needs Attention,9,United Kingdom,16.88888888888889,6.566925544812513,0
15743,16,4,784.46,4,3,3,3.4,Loyal,59,United Kingdom,2.4545454545454546,6.394629894200568,168
15744,78,1,34.8,2,1,1,1.4000000000000001,At Risk,3,United Kingdom,40.0,4.018357873559794,0
15745,19,4,1094.59,3,3,3,3.0,Loyal,57,United Kingdom,6.790322580645161,7.799565922713934,217
15746,134,1,196.88,2,1,1,1.4000000000000001,At Risk,28,United Kingdom,6.357142857142857,4.8285752168044995,0
15747,13,3,974.04,4,3,3,3.4,Loyal,52,United Kingdom,5.161290322580645,12.56613389104787,160
15748,40,1,149.31,3,1,1,1.8000000000000003,Needs Attention,19,United Kingdom,2.4285714285714284,4.128032218866514,0
15749,235,3,44534.3,1,3,4,2.5,Needs Attention,5,United Kingdom,1802.8,1290.3059422305844,97
15750,3,8,2465.48,4,4,4,4.0,Champions,214,United Kingdom,6.09556313993174,6.345030543840761,364
15752,40,7,2637.38,3,4,4,3.6000000000000005,Champions,236,United Kingdom,4.81265206812652,5.045594470252819,333
15753,305,1,79.2,1,1,1,1.0,At Risk,1,United Kingdom,144.0,0.0,0
15754,51,3,458.57,2,3,2,2.3,Needs Attention,24,United Kingdom,7.107142857142857,2.9267269355981194,195
15755,10,6,2364.25,4,4,4,4.0,Champions,127,United Kingdom,10.120567375886525,5.845451634609882,284
15756,61,4,532.96,2,3,2,2.3,Needs Attention,160,United Kingdom,1.2604166666666667,2.1125028785465276,187
15757,66,2,714.42,2,2,3,2.3,Needs Attention,43,United Kingdom,10.911111111111111,6.250808456802717,152
15758,25,1,205.25,3,1,1,1.8000000000000003,Needs Attention,9,United Kingdom,5.222222222222222,7.722873673560755,0
15759,218,3,253.04,1,3,1,1.5999999999999999,Needs Attention,5,United Kingdom,8.571428571428571,24.646186607378315,139
15762,65,2,583.75,2,2,2,2.0,Needs Attention,37,United Kingdom,6.783783783783784,4.285190819597228,12
15763,32,2,1086.92,3,2,3,2.7,Loyal,58,United Kingdom,4.442622950819672,8.975876406666908,45
15764,88,6,3279.97,2,4,4,3.2,Loyal,150,United Kingdom,11.38888888888889,15.08809533674649,188
15766,64,1,315.06,2,1,2,1.7000000000000002,Needs Attention,11,United Kingdom,15.454545454545455,21.420811290976733,0
15768,116,3,621.8299999999999,2,3,2,2.3,Needs Attention,23,United Kingdom,9.037037037037036,45.527406532593595,110
15769,7,26,56252.72,4,4,4,4.0,Champions,26,United Kingdom,228.24615384615385,304.2656703937842,363
